Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|802.11mc|Security
2022/04/25-20:01:51|WHE_AP_5G_07CDCD|00:0e:a0:07:cd:cc|-97dBm|161|5805MHz|159|5795MHz|40MHz (5775 - 5815)|~290.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-20:01:51|Meeting-Room2|00:be:75:80:b4:24|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-20:01:51|IOT|00:be:75:80:b4:27|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[ESS]
2022/04/25-20:01:51|BP|00:be:75:80:b4:28|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-20:01:51|iPortal|00:be:75:80:b4:29|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-20:01:51|Crop|00:be:75:80:b4:2a|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-20:01:51|ntu|00:be:75:80:b4:2b|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[ESS]
2022/04/25-20:01:51|wifiphone|00:be:75:80:b4:2c|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-20:01:51|WARD-N|00:be:75:80:b4:2d|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-20:01:51|NTUHW|00:be:75:80:b4:2e|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[WPA2-PSK-CCMP][ESS]
