Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|802.11mc|Security
2022/04/25-18:56:04|BP|00:be:75:80:b3:87|-78dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~78.5m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|BP|00:be:75:80:b3:88|-75dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~24.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|IOT|00:be:75:80:b3:88|-78dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~78.5m|false|[ESS]
2022/04/25-18:56:04|iPortal|00:be:75:80:b3:89|-76dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~27.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|Crop|00:be:75:80:b3:8a|-77dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~30.5m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:80:b3:8b|-77dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~70.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|iTaiwan|00:be:75:80:b3:8f|-76dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~27.2m|false|[ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:80:b3:c4|-85dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~74.7m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|IOT|00:be:75:80:b5:87|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[ESS]
2022/04/25-18:56:04|BP|00:be:75:80:b5:88|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|iPortal|00:be:75:80:b5:89|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|WARD-N|00:be:75:80:b7:0d|-88dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~108.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|iTaiwan|00:be:75:80:b7:0f|-89dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~122.2m|false|[ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:d0:d1:a4|-88dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~107.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:d8:67:c4|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|IOT|00:be:75:d8:67:c7|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|false|[ESS]
2022/04/25-18:56:04|BP|00:be:75:d8:67:c8|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|iPortal|00:be:75:d8:67:c9|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|Crop|00:be:75:d8:67:ca|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:d8:79:84|-73dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~19.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|BP|00:be:75:d8:79:88|-73dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~19.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|iPortal|00:be:75:d8:79:89|-72dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~17.3m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|Crop|00:be:75:d8:79:8a|-73dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~19.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|ntu|00:be:75:d8:79:8b|-73dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~19.4m|false|[ESS]
2022/04/25-18:56:04|wifiphone|00:be:75:d8:79:8c|-73dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~19.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|iTaiwan|00:be:75:db:95:00|-39dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~0.9m|false|[ESS]
2022/04/25-18:56:04|NTUHW|00:be:75:db:95:01|-39dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~0.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|wifiphone|00:be:75:db:95:03|-40dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~1.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|BP|00:be:75:db:95:07|-40dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~1.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|IOT|00:be:75:db:95:08|-40dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~1.0m|false|[ESS]
2022/04/25-18:56:04|NTUH-APP|00:be:75:db:95:0a|-40dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~1.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|NTUHW|00:be:75:db:95:0e|-64dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~6.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|iTaiwan|00:be:75:db:95:0f|-63dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~5.9m|false|[ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:db:a5:64|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|IOT|00:be:75:db:a5:67|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|false|[ESS]
2022/04/25-18:56:04|BP|00:be:75:db:a5:68|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|IOT|00:be:75:db:a5:68|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|false|[ESS]
2022/04/25-18:56:04|Crop|00:be:75:db:a5:6a|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|ntu|00:be:75:db:a5:6b|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|false|[ESS]
2022/04/25-18:56:04|wifiphone|00:be:75:db:a5:6c|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|WARD-N|00:be:75:db:a5:6d|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:56:04|wifiphone|00:be:75:dd:67:83|-72dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~39.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:56:04|Meeting-Room2|00:be:75:dd:67:84|-72dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~17.3m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
