Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|802.11mc|Security
2022/04/25-19:42:21|Meeting-Room2|00:be:75:d0:d4:a4|-87dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~92.9m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:42:21|IOT|00:be:75:d0:d4:a7|-87dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~92.9m|false|[ESS]
2022/04/25-19:42:21|BP|00:be:75:d0:d4:a8|-87dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~92.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|WARD-N|00:be:75:d0:d4:ad|-86dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~82.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|Meeting-Room2|00:be:75:d5:1c:c4|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:42:21|BP|00:be:75:d5:1c:c7|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|IOT|00:be:75:d5:1c:c7|-78dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~34.4m|false|[ESS]
2022/04/25-19:42:21|BP|00:be:75:d5:1c:c8|-78dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~34.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|IOT|00:be:75:d5:1c:c8|-81dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~108.7m|false|[ESS]
2022/04/25-19:42:21|iPortal|00:be:75:d5:1c:c9|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|Crop|00:be:75:d5:1c:ca|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|NTUH-APP|00:be:75:d5:1c:ca|-81dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~108.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|ntu|00:be:75:d5:1c:cb|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|false|[ESS]
2022/04/25-19:42:21|wifiphone|00:be:75:d5:1c:cc|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:42:21|WARD-N|00:be:75:d5:1c:cd|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|iTaiwan|00:be:75:d5:1c:cf|-78dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~34.4m|false|[ESS]
2022/04/25-19:42:21|Meeting-Room2|00:be:75:d5:33:a4|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:42:21|BP|00:be:75:d5:33:a7|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|IOT|00:be:75:d5:33:a7|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[ESS]
2022/04/25-19:42:21|BP|00:be:75:d5:33:a8|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|IOT|00:be:75:d5:33:a8|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|false|[ESS]
2022/04/25-19:42:21|iPortal|00:be:75:d5:33:a9|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|Crop|00:be:75:d5:33:aa|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|NTUH-APP|00:be:75:d5:33:aa|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|Meeting-Room2|00:be:75:d5:33:ab|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:42:21|ntu|00:be:75:d5:33:ab|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[ESS]
2022/04/25-19:42:21|wifiphone|00:be:75:d5:33:ac|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:42:21|WARD-N|00:be:75:d5:33:ad|-78dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~32.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|NTUHW|00:be:75:d5:33:ae|-77dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~29.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|iTaiwan|00:be:75:d5:33:af|-77dBm|157|5785MHz|159|5795MHz|40MHz (5775 - 5815)|~29.2m|false|[ESS]
2022/04/25-19:42:21|iTaiwan|00:be:75:d8:74:80|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|false|[ESS]
2022/04/25-19:42:21|NTUHW|00:be:75:d8:74:81|-61dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~10.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:42:21|WARD-N|00:be:75:d8:74:82|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|false|[WPA2-PSK-CCMP][ESS]
