Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|802.11mc|Security
2022/04/25-18:45:59|WHE_AP_5G_07CDCD|00:0e:a0:07:cd:cc|-96dBm|161|5805MHz|159|5795MHz|40MHz (5775 - 5815)|~259.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wlnec|00:24:a5:c9:b2:62|-80dBm|8|2447MHz|6|2437MHz|40MHz (2417 - 2457)|~97.5m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b0:c4|-88dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~104.3m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b0:c7|-89dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~117.0m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:80:b0:c8|-88dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~104.3m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:80:b0:ca|-88dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~104.3m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:80:b0:cb|-88dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~104.3m|false|[ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b3:84|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b3:87|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:80:b3:88|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iPortal|00:be:75:80:b3:89|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:80:b3:8a|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:80:b3:8b|-87dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~96.4m|false|[ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:80:b3:8e|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:80:b4:20|-79dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~86.3m|false|[ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:80:b4:22|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:80:b4:23|-79dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~86.3m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b4:24|-85dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~73.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b4:27|-83dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~58.4m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:80:b4:28|-84dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~65.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b4:28|-79dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~86.3m|false|[ESS]
2022/04/25-18:45:59|iPortal|00:be:75:80:b4:29|-85dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~73.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:80:b4:2a|-85dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~73.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUH-APP|00:be:75:80:b4:2a|-79dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~86.3m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b4:2b|-81dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~108.7m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:80:b4:2b|-85dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~73.6m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:80:b4:2c|-85dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~73.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:80:b4:2d|-86dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~82.5m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:80:b4:2e|-86dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~82.5m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:80:b4:2f|-85dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~73.6m|false|[ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:80:b5:82|-83dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~136.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:80:b5:83|-82dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~122.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b5:84|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|iPortal|00:be:75:80:b5:86|-83dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~136.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b5:87|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:80:b5:88|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b5:88|-82dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~122.0m|false|[ESS]
2022/04/25-18:45:59|iPortal|00:be:75:80:b5:89|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:80:b5:8a|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUH-APP|00:be:75:80:b5:8a|-82dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~122.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:80:b5:8b|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:80:b5:8c|-74dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~21.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:80:b5:8d|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:80:b5:8e|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:80:b5:8f|-75dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~23.6m|false|[ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:80:b7:00|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|false|[ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:80:b7:01|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:80:b7:02|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:80:b7:03|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b7:04|-77dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~30.7m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:80:b7:04|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[ESS]
2022/04/25-18:45:59|iPortal|00:be:75:80:b7:06|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|BP|00:be:75:80:b7:07|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b7:07|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:80:b7:08|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:80:b7:08|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[ESS]
2022/04/25-18:45:59|iPortal|00:be:75:80:b7:09|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:80:b7:0a|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUH-APP|00:be:75:80:b7:0a|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:80:b7:0b|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:80:b7:0b|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:80:b7:0c|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:80:b7:0d|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:80:b7:0e|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:80:b7:0f|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|false|[ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:d0:ce:64|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:d0:ce:67|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:d0:ce:68|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iPortal|00:be:75:d0:ce:69|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d0:ce:6c|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:d0:ce:6d|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:d0:ce:6e|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:d0:ce:6f|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|false|[ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:d0:d1:a0|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|false|[ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:d0:d1:a1|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:d0:d1:a2|-73dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~44.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d0:d1:a3|-73dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~44.2m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:d0:d1:a4|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:d0:d1:a4|-74dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~49.6m|false|[ESS]
2022/04/25-18:45:59|Crop|00:be:75:d0:d1:a5|-74dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~49.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iPortal|00:be:75:d0:d1:a6|-73dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~44.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|BP|00:be:75:d0:d1:a7|-73dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~44.2m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:d0:d1:a7|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:d0:d1:a8|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|IOT|00:be:75:d0:d1:a8|-74dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~49.6m|false|[ESS]
2022/04/25-18:45:59|iPortal|00:be:75:d0:d1:a9|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:d0:d1:aa|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUH-APP|00:be:75:d0:d1:aa|-74dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~49.6m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:d0:d1:ab|-74dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~49.6m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:d0:d1:ab|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d0:d1:ac|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:d0:d1:ad|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:d0:d1:ae|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:d0:d1:af|-61dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~4.8m|false|[ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:d0:e5:84|-78dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~33.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:d0:e5:8a|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:d0:e5:8b|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d0:e5:8c|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:d0:e5:8d|-78dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~33.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:d0:e5:8e|-78dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~33.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:d0:e5:8f|-78dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~33.4m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d5:1d:43|-87dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~219.1m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:d5:1d:44|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:d5:1d:44|-86dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~195.3m|false|[ESS]
2022/04/25-18:45:59|IOT|00:be:75:d5:1d:47|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[ESS]
2022/04/25-18:45:59|BP|00:be:75:d5:1d:48|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iPortal|00:be:75:d5:1d:49|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|Crop|00:be:75:d5:1d:4a|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:d5:1d:4b|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d5:1d:4c|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:d5:1d:4d|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:d5:1d:4e|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:d5:1d:4f|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|false|[ESS]
2022/04/25-18:45:59|iTaiwan|00:be:75:d5:31:00|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|false|[ESS]
2022/04/25-18:45:59|NTUHW|00:be:75:d5:31:01|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|WARD-N|00:be:75:d5:31:02|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-18:45:59|wifiphone|00:be:75:d5:31:03|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|Meeting-Room2|00:be:75:d5:31:04|-73dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~19.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-18:45:59|ntu|00:be:75:d5:31:04|-77dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~69.3m|false|[ESS]
2022/04/25-18:45:59|iPortal|00:be:75:d5:31:06|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|false|[WPA2-PSK-CCMP][ESS]
