Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|802.11mc|Security
2022/04/25-19:58:54|WHE_AP_5G_07CDCD|00:0e:a0:07:cd:cc|-89dBm|161|5805MHz|159|5795MHz|40MHz (5775 - 5815)|~115.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|wifiphone|00:be:75:80:b0:cc|-89dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~117.0m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:58:54|WARD-N|00:be:75:80:b0:cd|-88dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~104.3m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|NTUHW|00:be:75:80:b0:ce|-89dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~117.0m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|iTaiwan|00:be:75:80:b0:cf|-89dBm|149|5745MHz|149|5745MHz|20MHz (5735 - 5755)|~117.0m|false|[ESS]
2022/04/25-19:58:54|Meeting-Room2|00:be:75:80:b4:24|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:58:54|IOT|00:be:75:80:b4:27|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[ESS]
2022/04/25-19:58:54|BP|00:be:75:80:b4:28|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|iPortal|00:be:75:80:b4:29|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|Crop|00:be:75:80:b4:2a|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|ntu|00:be:75:80:b4:2b|-80dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~41.4m|false|[ESS]
2022/04/25-19:58:54|wifiphone|00:be:75:80:b4:2c|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/04/25-19:58:54|WARD-N|00:be:75:80:b4:2d|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|NTUHW|00:be:75:80:b4:2e|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|iTaiwan|00:be:75:80:b4:2f|-81dBm|153|5765MHz|153|5765MHz|20MHz (5755 - 5775)|~46.4m|false|[ESS]
2022/04/25-19:58:54|NTUHW|00:be:75:80:b5:81|-83dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~136.8m|false|[WPA2-PSK-CCMP][ESS]
2022/04/25-19:58:54|ntu|00:be:75:80:b5:84|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|false|[ESS]
2022/04/25-19:58:54|Crop|00:be:75:80:b5:85|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|false|[WPA2-PSK-CCMP][ESS]
