Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:26:12|Meeting-Room2|00:be:75:d0:d4:a4|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867317|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:26:12|IOT|00:be:75:d0:d4:a7|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867467|false|[ESS]
2022/09/04-19:26:12|BP|00:be:75:d0:d4:a8|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867311|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:26:12|iPortal|00:be:75:d0:d4:a9|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867788|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:26:12|Crop|00:be:75:d0:d4:aa|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867783|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:26:12|ntu|00:be:75:d0:d4:ab|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|175571867777|false|[ESS]
2022/09/04-19:26:12|wifiphone|00:be:75:d0:d4:ac|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867306|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:26:12|WARD-N|00:be:75:d0:d4:ad|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867297|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:26:12|NTUHW|00:be:75:d0:d4:ae|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867772|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:26:12|iTaiwan|00:be:75:d0:d4:af|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175571867766|false|[ESS]
