Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:21:14|Meeting-Room2|00:be:75:d0:d4:a4|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175290850722|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:21:14|BP|00:be:75:d0:d4:a7|-85dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~174.0m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|IOT|00:be:75:d0:d4:a7|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175290850722|false|[ESS]
2022/09/04-19:21:14|BP|00:be:75:d0:d4:a8|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|iPortal|00:be:75:d0:d4:a9|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|Crop|00:be:75:d0:d4:aa|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|ntu|00:be:75:d0:d4:ab|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175295882727|false|[ESS]
2022/09/04-19:21:14|wifiphone|00:be:75:d0:d4:ac|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175295882698|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:21:14|iTaiwan|00:be:75:d0:d4:af|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175295883126|false|[ESS]
2022/09/04-19:21:14|*hidden*|00:be:75:d0:e2:e0|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[ESS]
2022/09/04-19:21:14|Meeting-Room2|00:be:75:d0:e2:e1|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:21:14|TEST_NTUHW|00:be:75:d0:e2:e4|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|IOT|00:be:75:d0:e2:e5|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[ESS]
2022/09/04-19:21:14|BP|00:be:75:d0:e2:e6|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|harris|00:be:75:d0:e2:e7|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:21:14|ntu|00:be:75:d0:e2:e8|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[ESS]
2022/09/04-19:21:14|iPortal|00:be:75:d0:e2:e9|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|Crop|00:be:75:d0:e2:ea|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|NTUHM|00:be:75:d0:e2:eb|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|wifiphone|00:be:75:d0:e2:ec|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:21:14|WARD-N|00:be:75:d0:e2:ed|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|NTUHW|00:be:75:d0:e2:ee|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:21:14|iTaiwan|00:be:75:d0:e2:ef|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|175290850722|false|[ESS]
2022/09/04-19:21:14|IOT|00:be:75:d8:79:c7|-88dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~108.1m|175290850722|false|[ESS]
2022/09/04-19:21:14|iPortal|00:be:75:d8:79:c9|-89dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~121.3m|175290850722|false|[WPA2-PSK-CCMP][ESS]
