Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:51:35|Meeting-Room2|00:be:75:d0:d4:a4|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|173504638546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:51:35|IOT|00:be:75:d0:d4:a7|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|173504638546|false|[ESS]
2022/09/04-18:51:35|BP|00:be:75:d0:d4:a8|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|173504638546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:51:35|iPortal|00:be:75:d0:d4:a9|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173504638546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:51:35|Crop|00:be:75:d0:d4:aa|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173504638546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:51:35|ntu|00:be:75:d0:d4:ab|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173504638546|false|[ESS]
2022/09/04-18:51:35|wifiphone|00:be:75:d0:d4:ac|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173504638546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:51:35|WARD-N|00:be:75:d0:d4:ad|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|173504638546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:51:35|wifiphone|00:be:75:d8:79:c3|-66dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~19.3m|173504638546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:51:35|Meeting-Room2|00:be:75:d8:79:c4|-66dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~8.6m|173504638546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
