Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:22:51|wlnec|00:24:a5:c9:b2:62|-79dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~86.3m|171781509546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|iTaiwan|00:be:75:d0:d4:a0|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|171781509546|false|[ESS]
2022/09/04-18:22:51|NTUHW|00:be:75:d0:d4:a1|-84dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~155.1m|171763581133|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|wifiphone|00:be:75:d0:d4:a3|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|171781509546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|Meeting-Room2|00:be:75:d0:d4:a4|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691361|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|ntu|00:be:75:d0:d4:a4|-85dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~174.0m|171763581146|false|[ESS]
2022/09/04-18:22:51|Crop|00:be:75:d0:d4:a5|-85dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~174.0m|171763581156|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|iPortal|00:be:75:d0:d4:a6|-86dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~195.3m|171763581167|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|BP|00:be:75:d0:d4:a7|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|171781509546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|IOT|00:be:75:d0:d4:a7|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691455|false|[ESS]
2022/09/04-18:22:51|BP|00:be:75:d0:d4:a8|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691446|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|IOT|00:be:75:d0:d4:a8|-80dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~97.9m|171782691071|false|[ESS]
2022/09/04-18:22:51|iPortal|00:be:75:d0:d4:a9|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691436|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|Crop|00:be:75:d0:d4:aa|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691229|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|NTUH-APP|00:be:75:d0:d4:aa|-80dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~97.9m|171782691075|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|Meeting-Room2|00:be:75:d0:d4:ab|-80dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~97.9m|171781509546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|ntu|00:be:75:d0:d4:ab|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691421|false|[ESS]
2022/09/04-18:22:51|wifiphone|00:be:75:d0:d4:ac|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|171782691207|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|WARD-N|00:be:75:d0:d4:ad|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691202|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|NTUHW|00:be:75:d0:d4:ae|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691171|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|iTaiwan|00:be:75:d0:d4:af|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|171782691157|false|[ESS]
2022/09/04-18:22:51|NTUHW|00:be:75:d5:2c:21|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|171781509546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|wifiphone|00:be:75:d5:2c:23|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|171781509546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|iPortal|00:be:75:d5:2c:26|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|171763581211|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|BP|00:be:75:d5:2c:27|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|171763581202|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|Crop|00:be:75:d5:2c:2a|-83dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~59.3m|171781509546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|NTUH-APP|00:be:75:d5:2c:2a|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|171763581197|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|ntu|00:be:75:d5:2c:2b|-83dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~59.3m|171781509546|false|[ESS]
2022/09/04-18:22:51|wifiphone|00:be:75:d5:2c:2c|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|171781509546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|WARD-N|00:be:75:d5:2c:2d|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|171781509546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|iTaiwan|00:be:75:d5:2c:2f|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|171781509546|false|[ESS]
2022/09/04-18:22:51|iTaiwan|00:be:75:d8:79:c0|-64dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~15.4m|171781509546|false|[ESS]
2022/09/04-18:22:51|WARD-N|00:be:75:d8:79:c2|-66dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~19.3m|171763580945|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|wifiphone|00:be:75:d8:79:c3|-64dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~15.4m|171781509546|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|Meeting-Room2|00:be:75:d8:79:c4|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581072|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:22:51|Crop|00:be:75:d8:79:c5|-64dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~15.4m|171782691560|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|iPortal|00:be:75:d8:79:c6|-64dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~15.4m|171782691569|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|BP|00:be:75:d8:79:c7|-63dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~13.7m|171763580862|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|IOT|00:be:75:d8:79:c7|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581355|false|[ESS]
2022/09/04-18:22:51|BP|00:be:75:d8:79:c8|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581350|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|IOT|00:be:75:d8:79:c8|-64dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~15.4m|171781509546|false|[ESS]
2022/09/04-18:22:51|iPortal|00:be:75:d8:79:c9|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581343|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|Crop|00:be:75:d8:79:ca|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581338|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|NTUH-APP|00:be:75:d8:79:ca|-63dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~13.7m|171781509546|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:22:51|ntu|00:be:75:d8:79:cb|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581332|false|[ESS]
2022/09/04-18:22:51|wifiphone|00:be:75:d8:79:cc|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|171763581326|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
