Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:43:49|Meeting-Room2|00:be:75:d0:d8:04|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176652727630|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:43:49|IOT|00:be:75:d0:d8:07|-85dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~76.3m|176629246074|false|[ESS]
2022/09/04-19:43:49|BP|00:be:75:d0:d8:08|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727642|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:43:49|iPortal|00:be:75:d0:d8:09|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727656|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:43:49|Crop|00:be:75:d0:d8:0a|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727651|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:43:49|ntu|00:be:75:d0:d8:0b|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727710|false|[ESS]
2022/09/04-19:43:49|wifiphone|00:be:75:d0:d8:0c|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727636|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:43:49|WARD-N|00:be:75:d0:d8:0d|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727646|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:43:49|NTUHW|00:be:75:d0:d8:0e|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|176652727706|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:43:49|iTaiwan|00:be:75:d0:d8:0f|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176652727700|false|[ESS]
