Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:20:45|wlnec|00:24:a5:c9:b2:62|-71dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~34.4m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|NTUHW|00:be:75:d0:d4:a1|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|WARD-N|00:be:75:d0:d4:a2|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|171668540821|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|wifiphone|00:be:75:d0:d4:a3|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|Meeting-Room2|00:be:75:d0:d4:a4|-70dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~13.7m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|BP|00:be:75:d0:d4:a7|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|IOT|00:be:75:d0:d4:a7|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[ESS]
2022/09/04-18:20:45|BP|00:be:75:d0:d4:a8|-70dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~13.7m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|IOT|00:be:75:d0:d4:a8|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|171655596505|false|[ESS]
2022/09/04-18:20:45|iPortal|00:be:75:d0:d4:a9|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|Crop|00:be:75:d0:d4:aa|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|NTUH-APP|00:be:75:d0:d4:aa|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|171668540388|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|ntu|00:be:75:d0:d4:ab|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[ESS]
2022/09/04-18:20:45|wifiphone|00:be:75:d0:d4:ac|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|WARD-N|00:be:75:d0:d4:ad|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|NTUHW|00:be:75:d0:d4:ae|-70dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~13.7m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|iTaiwan|00:be:75:d0:d4:af|-71dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~15.4m|171655596505|false|[ESS]
2022/09/04-18:20:45|IOT|00:be:75:d0:d6:c7|-89dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~118.3m|171668540958|false|[ESS]
2022/09/04-18:20:45|BP|00:be:75:d0:d6:c8|-89dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~118.3m|171668540951|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|Crop|00:be:75:d5:25:85|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|171668540838|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|IOT|00:be:75:d5:25:88|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|171668540883|false|[ESS]
2022/09/04-18:20:45|NTUH-APP|00:be:75:d5:25:8a|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|171668540913|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|Meeting-Room2|00:be:75:d5:25:8b|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|171668540918|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|Meeting-Room2|00:be:75:d5:2c:24|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|IOT|00:be:75:d5:2c:27|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[ESS]
2022/09/04-18:20:45|BP|00:be:75:d5:2c:28|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|iPortal|00:be:75:d5:2c:29|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|Crop|00:be:75:d5:2c:2a|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|NTUH-APP|00:be:75:d5:2c:2a|-86dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~193.3m|171668540842|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|ntu|00:be:75:d5:2c:2b|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[ESS]
2022/09/04-18:20:45|wifiphone|00:be:75:d5:2c:2c|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|WARD-N|00:be:75:d5:2c:2d|-82dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~52.9m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|NTUHW|00:be:75:d8:79:c1|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|wifiphone|00:be:75:d8:79:c3|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|Meeting-Room2|00:be:75:d8:79:c4|-69dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~12.1m|171655596505|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:20:45|ntu|00:be:75:d8:79:c4|-74dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~48.6m|171668540448|false|[ESS]
2022/09/04-18:20:45|Crop|00:be:75:d8:79:c5|-74dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~48.6m|171668540469|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|iPortal|00:be:75:d8:79:c6|-74dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~48.6m|171668540847|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|BP|00:be:75:d8:79:c7|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|IOT|00:be:75:d8:79:c7|-69dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~12.1m|171655596505|false|[ESS]
2022/09/04-18:20:45|BP|00:be:75:d8:79:c8|-69dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~12.1m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|IOT|00:be:75:d8:79:c8|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|171655596505|false|[ESS]
2022/09/04-18:20:45|iPortal|00:be:75:d8:79:c9|-69dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~12.1m|171655596505|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:20:45|Crop|00:be:75:d8:79:ca|-69dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~12.1m|171655596505|false|[WPA2-PSK-CCMP][ESS]
