Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:57:07|Meeting-Room2|00:be:75:d0:d4:a4|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|173851573901|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|IOT|00:be:75:d0:d4:a7|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173851573906|false|[ESS]
2022/09/04-18:57:07|BP|00:be:75:d0:d4:a8|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173851574225|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|iPortal|00:be:75:d0:d4:a9|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173851574219|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|Crop|00:be:75:d0:d4:aa|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173851573896|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|ntu|00:be:75:d0:d4:ab|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173851573891|false|[ESS]
2022/09/04-18:57:07|wifiphone|00:be:75:d0:d4:ac|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|173851573886|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|WARD-N|00:be:75:d0:d4:ad|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|173851573879|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|Meeting-Room2|00:be:75:d8:74:84|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|173851574350|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|BP|00:be:75:d8:74:88|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173851574207|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|wifiphone|00:be:75:d8:74:8c|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173851574212|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|WARD-N|00:be:75:d8:74:8d|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173851574345|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|Meeting-Room2|00:be:75:d8:79:c4|-79dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~38.4m|173851574361|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|IOT|00:be:75:d8:79:c7|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851574356|false|[ESS]
2022/09/04-18:57:07|BP|00:be:75:d8:79:c8|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851574145|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|iPortal|00:be:75:d8:79:c9|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851574140|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|Crop|00:be:75:d8:79:ca|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851574133|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|ntu|00:be:75:d8:79:cb|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851573736|false|[ESS]
2022/09/04-18:57:07|wifiphone|00:be:75:d8:79:cc|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851573754|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|WARD-N|00:be:75:d8:79:cd|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851573749|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|NTUHW|00:be:75:d8:79:ce|-79dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~38.4m|173851573744|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|iTaiwan|00:be:75:d8:79:cf|-80dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~43.1m|173851573731|false|[ESS]
2022/09/04-18:57:07|iTaiwan|00:be:75:d8:7c:a0|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574087|false|[ESS]
2022/09/04-18:57:07|NTUHW|00:be:75:d8:7c:a1|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574026|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|WARD-N|00:be:75:d8:7c:a2|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574286|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|wifiphone|00:be:75:d8:7c:a3|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574166|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|Meeting-Room2|00:be:75:d8:7c:a4|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573726|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|ntu|00:be:75:d8:7c:a4|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|173851574031|false|[ESS]
2022/09/04-18:57:07|Crop|00:be:75:d8:7c:a5|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574036|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|iPortal|00:be:75:d8:7c:a6|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574040|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|BP|00:be:75:d8:7c:a7|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574173|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|IOT|00:be:75:d8:7c:a7|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573802|false|[ESS]
2022/09/04-18:57:07|BP|00:be:75:d8:7c:a8|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573921|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|IOT|00:be:75:d8:7c:a8|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574177|false|[ESS]
2022/09/04-18:57:07|iPortal|00:be:75:d8:7c:a9|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573797|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|Crop|00:be:75:d8:7c:aa|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573917|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|NTUH-APP|00:be:75:d8:7c:aa|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|173851574180|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|ntu|00:be:75:d8:7c:ab|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573912|false|[ESS]
2022/09/04-18:57:07|wifiphone|00:be:75:d8:7c:ac|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573791|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:07|WARD-N|00:be:75:d8:7c:ad|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573785|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|NTUHW|00:be:75:d8:7c:ae|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173851573780|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:57:07|iTaiwan|00:be:75:d8:7c:af|-66dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~8.6m|173851573719|false|[ESS]
2022/09/04-18:57:07|wifiphone|00:be:75:db:a5:63|-67dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~21.7m|173851573683|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
