Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:18:44|Meeting-Room2|00:be:75:d0:d4:a4|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171536353998|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:18:44|BP|00:be:75:d0:d4:a7|-77dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~69.3m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|IOT|00:be:75:d0:d4:a7|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|171536353998|false|[ESS]
2022/09/04-18:18:44|BP|00:be:75:d0:d4:a8|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|IOT|00:be:75:d0:d4:a8|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|171536353998|false|[ESS]
2022/09/04-18:18:44|iPortal|00:be:75:d0:d4:a9|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|Crop|00:be:75:d0:d4:aa|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|NTUH-APP|00:be:75:d0:d4:aa|-77dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~69.3m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|ntu|00:be:75:d0:d4:ab|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|171536353998|false|[ESS]
2022/09/04-18:18:44|wifiphone|00:be:75:d0:d4:ac|-76dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~27.4m|171536353998|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:18:44|WARD-N|00:be:75:d0:d4:ad|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|iPortal|00:be:75:d5:2c:29|-86dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~83.8m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|Crop|00:be:75:d5:2c:2a|-85dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~74.7m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|ntu|00:be:75:d5:2c:2b|-85dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~74.7m|171536353998|false|[ESS]
2022/09/04-18:18:44|wifiphone|00:be:75:d5:2c:2c|-86dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~83.8m|171536353998|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:18:44|wifiphone|00:be:75:d8:79:c3|-67dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~21.7m|171536353998|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:18:44|Crop|00:be:75:d8:79:c5|-67dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~21.7m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|BP|00:be:75:d8:79:c7|-67dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~21.7m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|IOT|00:be:75:d8:79:c8|-68dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~24.3m|171536353998|false|[ESS]
2022/09/04-18:18:44|NTUH-APP|00:be:75:d8:79:ca|-68dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~24.3m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|Meeting-Room2|00:be:75:d8:79:cb|-68dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~24.3m|171536353998|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:18:44|Meeting-Room2|00:be:75:db:90:04|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|171536353998|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:18:44|BP|00:be:75:db:90:07|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|IOT|00:be:75:db:90:07|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|171536353998|false|[ESS]
2022/09/04-18:18:44|BP|00:be:75:db:90:08|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|171536353998|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:18:44|IOT|00:be:75:db:90:08|-72dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~39.0m|171536353998|false|[ESS]
