Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:55:51|Meeting-Room2|00:be:75:d0:d4:a4|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352330|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|IOT|00:be:75:d0:d4:a7|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352339|false|[ESS]
2022/09/04-18:55:51|BP|00:be:75:d0:d4:a8|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|173748352335|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|iPortal|00:be:75:d0:d4:a9|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352324|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|Crop|00:be:75:d0:d4:aa|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352320|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|ntu|00:be:75:d0:d4:ab|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|173748352313|false|[ESS]
2022/09/04-18:55:51|wifiphone|00:be:75:d0:d4:ac|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352308|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|WARD-N|00:be:75:d0:d4:ad|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352302|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|NTUHW|00:be:75:d0:d4:ae|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352563|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|iTaiwan|00:be:75:d0:d4:af|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|173748352558|false|[ESS]
2022/09/04-18:55:51|ntu|00:be:75:d5:33:ab|-86dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~83.8m|173748352077|false|[ESS]
2022/09/04-18:55:51|NTUHW|00:be:75:d5:33:ae|-86dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~83.8m|173748352067|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|iTaiwan|00:be:75:d5:33:af|-86dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~83.8m|173748352060|false|[ESS]
2022/09/04-18:55:51|Meeting-Room2|00:be:75:d8:74:84|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|173779573825|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|wifiphone|00:be:75:d8:79:c3|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|173748352247|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|Meeting-Room2|00:be:75:d8:79:c4|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173779573853|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|BP|00:be:75:d8:79:c7|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|173748352252|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|IOT|00:be:75:d8:79:c7|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173779573849|false|[ESS]
2022/09/04-18:55:51|BP|00:be:75:d8:79:c8|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173748352568|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|IOT|00:be:75:d8:79:c8|-79dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~86.3m|173779573781|false|[ESS]
2022/09/04-18:55:51|iPortal|00:be:75:d8:79:c9|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173779573837|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|Crop|00:be:75:d8:79:ca|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173779573831|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|NTUH-APP|00:be:75:d8:79:ca|-79dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~86.3m|173779573732|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|ntu|00:be:75:d8:79:cb|-77dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~30.5m|173779573327|false|[ESS]
2022/09/04-18:55:51|wifiphone|00:be:75:d8:79:cc|-77dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~30.5m|173779573346|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|WARD-N|00:be:75:d8:79:cd|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173779573341|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|NTUHW|00:be:75:d8:79:ce|-77dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~30.5m|173779573335|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|iTaiwan|00:be:75:d8:79:cf|-78dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~34.2m|173748351972|false|[ESS]
2022/09/04-18:55:51|iTaiwan|00:be:75:d8:7c:a0|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|173779573667|false|[ESS]
2022/09/04-18:55:51|NTUHW|00:be:75:d8:7c:a1|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|173748352466|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:55:51|wifiphone|00:be:75:d8:7c:a3|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|173779573575|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:55:51|Meeting-Room2|00:be:75:d8:7c:a4|-67dBm|104|5520MHz|102|5510MHz|40MHz (5490 - 5530)|~9.7m|173779573313|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
