Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-20:01:33|*hidden*|00:be:75:d0:e2:e0|-81dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~47.3m|177720334116|false|[ESS]
2022/09/04-20:01:33|Meeting-Room2|00:be:75:d0:e2:e1|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|177720334109|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:01:33|TEST_NTUHW|00:be:75:d0:e2:e4|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|177720333909|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|IOT|00:be:75:d0:e2:e5|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|177720333902|false|[ESS]
2022/09/04-20:01:33|BP|00:be:75:d0:e2:e6|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|177720333897|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|harris|00:be:75:d0:e2:e7|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|177720333890|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:01:33|ntu|00:be:75:d0:e2:e8|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|177720333884|false|[ESS]
2022/09/04-20:01:33|iPortal|00:be:75:d0:e2:e9|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|177720333877|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|Crop|00:be:75:d0:e2:ea|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|177720333871|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|NTUHM|00:be:75:d0:e2:eb|-82dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~53.0m|177720333717|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|wifiphone|00:be:75:d0:e2:ec|-82dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~53.0m|177720333712|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:01:33|WARD-N|00:be:75:d0:e2:ed|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|177720333706|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|Meeting-Room2|00:be:75:d0:e2:ee|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|177661193316|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:01:33|NTUHW|00:be:75:d0:e2:ee|-82dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~53.0m|177720333701|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:01:33|*hidden*|00:be:75:d0:e2:ef|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|177661193316|false|[ESS]
2022/09/04-20:01:33|iTaiwan|00:be:75:d0:e2:ef|-82dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~53.0m|177720333695|false|[ESS]
