Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:49:14|Meeting-Room2|00:be:75:d0:d8:04|-77dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~30.4m|176946712089|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:49:14|BP|00:be:75:d0:d8:07|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|IOT|00:be:75:d0:d8:07|-76dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~27.1m|176946712023|false|[ESS]
2022/09/04-19:49:14|BP|00:be:75:d0:d8:08|-76dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~27.1m|176946711633|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|iPortal|00:be:75:d0:d8:09|-77dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~30.4m|176946712015|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|Crop|00:be:75:d0:d8:0a|-77dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~30.4m|176946712009|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|Meeting-Room2|00:be:75:d0:d8:0b|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|176929195710|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:49:14|ntu|00:be:75:d0:d8:0b|-77dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~30.4m|176946711543|false|[ESS]
2022/09/04-19:49:14|wifiphone|00:be:75:d0:d8:0c|-77dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~30.4m|176946711510|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:49:14|WARD-N|00:be:75:d0:d8:0d|-76dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~27.1m|176946711519|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|NTUHW|00:be:75:d0:d8:0e|-77dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~30.4m|176946711536|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|iTaiwan|00:be:75:d0:d8:0f|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|176946711527|false|[ESS]
2022/09/04-19:49:14|Meeting-Room2|00:be:75:d5:1c:c4|-81dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~48.0m|176929195710|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:49:14|BP|00:be:75:d5:1c:c7|-82dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~124.5m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|IOT|00:be:75:d5:1c:c7|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[ESS]
2022/09/04-19:49:14|BP|00:be:75:d5:1c:c8|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|IOT|00:be:75:d5:1c:c8|-82dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~124.5m|176929195710|false|[ESS]
2022/09/04-19:49:14|iPortal|00:be:75:d5:1c:c9|-87dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~95.7m|176937893185|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|Crop|00:be:75:d5:1c:ca|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|NTUH-APP|00:be:75:d5:1c:ca|-82dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~124.5m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|ntu|00:be:75:d5:1c:cb|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[ESS]
2022/09/04-19:49:14|wifiphone|00:be:75:d5:1c:cc|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:49:14|WARD-N|00:be:75:d5:1c:cd|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|NTUHW|00:be:75:d5:1c:ce|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:49:14|iTaiwan|00:be:75:d5:1c:cf|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|176929195710|false|[ESS]
