Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:48:16|iTaiwan|00:be:75:d0:d8:00|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|176826831837|false|[ESS]
2022/09/04-19:48:16|NTUHW|00:be:75:d0:d8:01|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|176826831841|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|Meeting-Room2|00:be:75:d0:d8:04|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831660|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:48:16|BP|00:be:75:d0:d8:07|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|176925289518|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|IOT|00:be:75:d0:d8:07|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831487|false|[ESS]
2022/09/04-19:48:16|BP|00:be:75:d0:d8:08|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831675|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|iPortal|00:be:75:d0:d8:09|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831482|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|Crop|00:be:75:d0:d8:0a|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831477|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|NTUH-APP|00:be:75:d0:d8:0a|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|176826831832|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|Meeting-Room2|00:be:75:d0:d8:0b|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|176826831825|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:48:16|ntu|00:be:75:d0:d8:0b|-85dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~76.3m|176826831536|false|[ESS]
2022/09/04-19:48:16|wifiphone|00:be:75:d0:d8:0c|-85dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~76.3m|176925289126|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:48:16|WARD-N|00:be:75:d0:d8:0d|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831471|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|NTUHW|00:be:75:d0:d8:0e|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|176826831531|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|iTaiwan|00:be:75:d0:d8:0f|-85dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~76.3m|176826831524|false|[ESS]
2022/09/04-19:48:16|NTUHW|00:be:75:d5:1c:c1|-79dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~88.1m|176893265163|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|WARD-N|00:be:75:d5:1c:c2|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|176893265235|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|wifiphone|00:be:75:d5:1c:c3|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|176893265070|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:48:16|Meeting-Room2|00:be:75:d5:1c:c4|-76dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~27.0m|176869650154|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:48:16|ntu|00:be:75:d5:1c:c4|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|176869650184|false|[ESS]
2022/09/04-19:48:16|Crop|00:be:75:d5:1c:c5|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|176869650096|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|BP|00:be:75:d5:1c:c7|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|176925289166|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|IOT|00:be:75:d5:1c:c7|-77dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~30.3m|176869650113|false|[ESS]
2022/09/04-19:48:16|BP|00:be:75:d5:1c:c8|-79dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~38.1m|176925289483|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|IOT|00:be:75:d5:1c:c8|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|176893265136|false|[ESS]
2022/09/04-19:48:16|iPortal|00:be:75:d5:1c:c9|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|176893265207|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:48:16|Crop|00:be:75:d5:1c:ca|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|176925289257|false|[WPA2-PSK-CCMP][ESS]
