Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-20:19:09|wlnec|00:24:a5:c9:b2:62|-89dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~273.0m|178766673619|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|wifiphone|00:be:75:09:d7:ac|-87dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~95.7m|178766673452|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:19:09|WARD-N|00:be:75:09:d7:ad|-87dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~95.7m|178766673430|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|NTUHW|00:be:75:09:d7:ae|-87dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~95.7m|178766673436|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|iTaiwan|00:be:75:09:d7:af|-87dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~95.7m|178766673423|false|[ESS]
2022/09/04-20:19:09|*hidden*|00:be:75:d0:e2:e0|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|178766673534|false|[ESS]
2022/09/04-20:19:09|Meeting-Room2|00:be:75:d0:e2:e1|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|178766673529|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:19:09|TEST_NTUHW|00:be:75:d0:e2:e4|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178777544154|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|IOT|00:be:75:d0:e2:e5|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178683891716|false|[ESS]
2022/09/04-20:19:09|BP|00:be:75:d0:e2:e6|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178683891425|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|harris|00:be:75:d0:e2:e7|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178683891418|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:19:09|ntu|00:be:75:d0:e2:e8|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178777544450|false|[ESS]
2022/09/04-20:19:09|iPortal|00:be:75:d0:e2:e9|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178777544443|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|Crop|00:be:75:d0:e2:ea|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178777544437|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|NTUHM|00:be:75:d0:e2:eb|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178683891297|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|wifiphone|00:be:75:d0:e2:ec|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|178777544425|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-20:19:09|WARD-N|00:be:75:d0:e2:ed|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|178766673146|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-20:19:09|NTUHW|00:be:75:d0:e2:ee|-83dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~59.5m|178766673074|false|[WPA2-PSK-CCMP][ESS]
