Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:25:10|Meeting-Room2|00:be:75:d0:d4:a4|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175539615631|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:25:10|IOT|00:be:75:d0:d4:a7|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539615748|false|[ESS]
2022/09/04-19:25:10|BP|00:be:75:d0:d4:a8|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539615626|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|iPortal|00:be:75:d0:d4:a9|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539616058|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|Crop|00:be:75:d0:d4:aa|-88dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~108.9m|175539616054|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|ntu|00:be:75:d0:d4:ab|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539616049|false|[ESS]
2022/09/04-19:25:10|wifiphone|00:be:75:d0:d4:ac|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539615621|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:25:10|WARD-N|00:be:75:d0:d4:ad|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539615614|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|NTUHW|00:be:75:d0:d4:ae|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175539616045|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|iTaiwan|00:be:75:d0:d4:af|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175539616040|false|[ESS]
2022/09/04-19:25:10|iTaiwan|00:be:75:d5:1c:c0|-87dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~221.4m|175500817609|false|[ESS]
2022/09/04-19:25:10|Meeting-Room2|00:be:75:d5:1c:c4|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|175539615982|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:25:10|IOT|00:be:75:d5:1c:c7|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|175539615976|false|[ESS]
2022/09/04-19:25:10|BP|00:be:75:d5:1c:c8|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|175539615894|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|WARD-N|00:be:75:d5:1c:cd|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|175500817679|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|Meeting-Room2|00:be:75:d5:33:a4|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|175539615721|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:25:10|IOT|00:be:75:d5:33:a7|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|175539615800|false|[ESS]
2022/09/04-19:25:10|BP|00:be:75:d5:33:a8|-84dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~66.6m|175539615795|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|iPortal|00:be:75:d5:33:a9|-83dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~59.3m|175539615789|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|Crop|00:be:75:d5:33:aa|-79dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~37.4m|175500817376|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:25:10|ntu|00:be:75:d5:33:ab|-79dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~37.4m|175500817365|false|[ESS]
2022/09/04-19:25:10|wifiphone|00:be:75:d5:33:ac|-79dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~37.4m|175500817359|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
