Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:30:51|iTaiwan|00:be:75:d5:1c:c0|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|175863305379|false|[ESS]
2022/09/04-19:30:51|NTUHW|00:be:75:d5:1c:c1|-79dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~88.1m|175863305383|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:30:51|wifiphone|00:be:75:d5:1c:c3|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|175863305219|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:30:51|Meeting-Room2|00:be:75:d5:1c:c4|-74dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~21.4m|175863305459|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:30:51|ntu|00:be:75:d5:1c:c4|-79dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~88.1m|175863305441|false|[ESS]
2022/09/04-19:30:51|Crop|00:be:75:d5:1c:c5|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|175863305445|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:30:51|BP|00:be:75:d5:1c:c7|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|175863305117|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:30:51|IOT|00:be:75:d5:1c:c7|-74dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~21.4m|175863305454|false|[ESS]
2022/09/04-19:30:51|BP|00:be:75:d5:1c:c8|-74dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~21.4m|175863305389|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:30:51|IOT|00:be:75:d5:1c:c8|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|175863305304|false|[ESS]
