Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:42:48|BP|00:be:75:d0:d4:a7|-87dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~219.1m|172990029372|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:42:48|IOT|00:be:75:d0:d4:a7|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|172990029372|false|[ESS]
2022/09/04-18:42:48|NTUH-APP|00:be:75:d0:d4:aa|-86dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~195.3m|172990029372|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:42:48|ntu|00:be:75:d5:2c:24|-87dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~216.9m|172990029372|false|[ESS]
2022/09/04-18:42:48|wifiphone|00:be:75:d8:79:c3|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|172990029372|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:42:48|Meeting-Room2|00:be:75:d8:79:c4|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|172990029372|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:42:48|BP|00:be:75:d8:79:c7|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|172990029372|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:42:48|IOT|00:be:75:d8:79:c7|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|172990029372|false|[ESS]
2022/09/04-18:42:48|BP|00:be:75:d8:79:c8|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|172990029372|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:42:48|IOT|00:be:75:d8:79:c8|-70dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~30.6m|172990029372|false|[ESS]
2022/09/04-18:42:48|iPortal|00:be:75:d8:79:c9|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|172990029372|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:42:48|Crop|00:be:75:d8:79:ca|-61dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~4.8m|172990029372|false|[WPA2-PSK-CCMP][ESS]
