Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:27:37|Meeting-Room2|00:be:75:d0:d4:a4|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663222725|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|IOT|00:be:75:d0:d4:a7|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663223279|false|[ESS]
2022/09/04-19:27:37|BP|00:be:75:d0:d4:a8|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663223274|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|iPortal|00:be:75:d0:d4:a9|-83dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~61.3m|175663223069|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|Crop|00:be:75:d0:d4:aa|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663223065|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|ntu|00:be:75:d0:d4:ab|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663223059|false|[ESS]
2022/09/04-19:27:37|wifiphone|00:be:75:d0:d4:ac|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663222720|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|WARD-N|00:be:75:d0:d4:ad|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663222712|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|NTUHW|00:be:75:d0:d4:ae|-84dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~68.7m|175663223053|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|iTaiwan|00:be:75:d0:d4:af|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|175663223008|false|[ESS]
2022/09/04-19:27:37|wifiphone|00:be:75:d5:1c:c3|-76dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~62.4m|175663223142|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|Meeting-Room2|00:be:75:d5:1c:c4|-76dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~27.0m|175663223289|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|BP|00:be:75:d5:1c:c7|-77dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~70.0m|175663223077|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|IOT|00:be:75:d5:1c:c7|-75dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~24.0m|175663223285|false|[ESS]
2022/09/04-19:27:37|BP|00:be:75:d5:1c:c8|-75dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~24.0m|175663223187|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|IOT|00:be:75:d5:1c:c8|-76dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~62.4m|175663223216|false|[ESS]
2022/09/04-19:27:37|NTUH-APP|00:be:75:d5:1c:ca|-77dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~70.0m|175663222896|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|Meeting-Room2|00:be:75:d5:1c:cb|-77dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~70.0m|175663223220|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|WARD-N|00:be:75:d5:1c:cd|-76dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~27.0m|175663222977|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|Crop|00:be:75:d5:33:aa|-77dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~29.7m|175663223199|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|ntu|00:be:75:d5:33:ab|-77dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~29.7m|175663223191|false|[ESS]
2022/09/04-19:27:37|wifiphone|00:be:75:d5:33:ac|-77dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~29.7m|175663222891|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|WARD-N|00:be:75:d5:33:ad|-77dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~29.7m|175663222885|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|NTUHW|00:be:75:d5:33:ae|-77dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~29.7m|175663222879|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:27:37|iTaiwan|00:be:75:d5:33:af|-77dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~29.7m|175663222758|false|[ESS]
2022/09/04-19:27:37|Meeting-Room2|00:be:75:d8:74:8b|-86dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~197.3m|175663223247|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:27:37|iTaiwan|00:be:75:d8:74:8f|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|175663222813|false|[ESS]
2022/09/04-19:27:37|iTaiwan|00:be:75:d8:7c:a0|-74dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~49.6m|175663223080|false|[ESS]
