Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:24:57|wifiphone|00:be:75:d0:d4:a3|-79dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~87.2m|171919020175|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:24:57|Meeting-Room2|00:be:75:d0:d4:a4|-74dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~21.7m|171919020175|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:24:57|BP|00:be:75:d0:d4:a7|-80dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~97.9m|171919020175|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:24:57|IOT|00:be:75:d0:d4:a7|-74dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~21.7m|171919020175|false|[ESS]
2022/09/04-18:24:57|BP|00:be:75:d0:d4:a8|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171926442120|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:24:57|IOT|00:be:75:d0:d4:a8|-82dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~123.2m|171926441845|false|[ESS]
2022/09/04-18:24:57|iPortal|00:be:75:d0:d4:a9|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171926442115|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:24:57|Crop|00:be:75:d0:d4:aa|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171926442110|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:24:57|NTUH-APP|00:be:75:d0:d4:aa|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|171919020175|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-18:24:57|ntu|00:be:75:d0:d4:ab|-75dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~24.4m|171926442105|false|[ESS]
