Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:22:32|Meeting-Room2|00:be:75:d0:d4:a4|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|175380697857|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|iPortal|00:be:75:d0:d4:a9|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|175380697849|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|ntu|00:be:75:d0:d4:ab|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|175380697864|false|[ESS]
2022/09/04-19:22:32|wifiphone|00:be:75:d0:d4:ac|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|175380697842|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|*hidden*|00:be:75:d0:e2:e0|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|175380698009|false|[ESS]
2022/09/04-19:22:32|Meeting-Room2|00:be:75:d0:e2:e1|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698567|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|TEST_NTUHW|00:be:75:d0:e2:e4|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698560|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|IOT|00:be:75:d0:e2:e5|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698553|false|[ESS]
2022/09/04-19:22:32|BP|00:be:75:d0:e2:e6|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698547|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|harris|00:be:75:d0:e2:e7|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|175380698538|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|ntu|00:be:75:d0:e2:e8|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698307|false|[ESS]
2022/09/04-19:22:32|iPortal|00:be:75:d0:e2:e9|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|175380698298|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|Crop|00:be:75:d0:e2:ea|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698291|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|NTUHM|00:be:75:d0:e2:eb|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|175380698286|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|TEST_NTUHW|00:be:75:d0:e2:eb|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|175380698381|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|wifiphone|00:be:75:d0:e2:ec|-85dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~74.9m|175380698280|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|WARD-N|00:be:75:d0:e2:ed|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698273|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|NTUHW|00:be:75:d0:e2:ee|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698267|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|iTaiwan|00:be:75:d0:e2:ef|-84dBm|132|5660MHz|134|5670MHz|40MHz (5650 - 5690)|~66.8m|175380698002|false|[ESS]
2022/09/04-19:22:32|IOT|00:be:75:d5:1c:c7|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|175380698533|false|[ESS]
2022/09/04-19:22:32|BP|00:be:75:d5:1c:c8|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|175380698526|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|iPortal|00:be:75:d5:1c:c9|-83dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~60.4m|175380697969|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|Crop|00:be:75:d5:1c:ca|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|175380697954|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|ntu|00:be:75:d5:1c:cb|-82dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~53.8m|175380698521|false|[ESS]
2022/09/04-19:22:32|wifiphone|00:be:75:d5:1c:cc|-83dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~60.4m|175380698514|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|Meeting-Room2|00:be:75:d5:33:a4|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|175380698573|false|[WPA2-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:22:32|IOT|00:be:75:d5:33:a7|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|175380698580|false|[ESS]
2022/09/04-19:22:32|BP|00:be:75:d5:33:a8|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|175380698623|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|iPortal|00:be:75:d5:33:a9|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|175380698616|false|[WPA2-PSK-CCMP][ESS]
2022/09/04-19:22:32|Crop|00:be:75:d5:33:aa|-87dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~94.0m|175380698609|false|[WPA2-PSK-CCMP][ESS]
