Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:11:29|wlnec|00:24:a5:c9:b2:62|-77dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~68.6m|976593705489|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|iTaiwan|00:be:75:09:dd:40|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976589201119|false|[ESS]
2022/09/04-18:11:29|Meeting-Room2|00:be:75:09:dd:41|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976589201632|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|NTUHW|00:be:75:09:dd:41|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976593705033|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|WARD-N|00:be:75:09:dd:42|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976589201124|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|TEST_NTUHW|00:be:75:09:dd:44|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976589201627|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|IOT|00:be:75:09:dd:45|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976589201622|false|[ESS]
2022/09/04-18:11:29|iPortal|00:be:75:09:dd:46|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976589201149|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|harris|00:be:75:09:dd:47|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976589201610|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|ntu|00:be:75:09:dd:47|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976593705101|false|[ESS]
2022/09/04-18:11:29|harris|00:be:75:09:dd:48|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976589201163|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|BP|00:be:75:09:dd:49|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|976589201132|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|iPortal|00:be:75:09:dd:49|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976593705599|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|Crop|00:be:75:09:dd:4a|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976593705593|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|IOT|00:be:75:09:dd:4a|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|976589201137|false|[ESS]
2022/09/04-18:11:29|NTUHM|00:be:75:09:dd:4b|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976589201594|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|NTUH-APP|00:be:75:09:dd:4c|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|976589201090|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|wifiphone|00:be:75:09:dd:4c|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976593705580|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|WARD-N|00:be:75:09:dd:4d|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976589201584|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|Meeting-Room2|00:be:75:09:dd:4e|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976593705154|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|NTUHW|00:be:75:09:dd:4e|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|976589201579|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|*hidden*|00:be:75:09:dd:4f|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976589201101|false|[ESS]
2022/09/04-18:11:29|iTaiwan|00:be:75:09:dd:4f|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976593705562|false|[ESS]
2022/09/04-18:11:29|iTaiwan|00:be:75:d0:d6:c0|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976593705037|false|[ESS]
2022/09/04-18:11:29|NTUHW|00:be:75:d0:d6:c1|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976593705051|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|Meeting-Room2|00:be:75:d0:d6:c4|-89dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~118.3m|976593705902|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|ntu|00:be:75:d0:d6:c4|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976589201145|false|[ESS]
2022/09/04-18:11:29|iPortal|00:be:75:d0:d6:c6|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976593705106|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|IOT|00:be:75:d0:d6:c7|-89dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~118.3m|976589201862|false|[ESS]
2022/09/04-18:11:29|BP|00:be:75:d0:d6:c8|-90dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~132.8m|976593705883|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|iPortal|00:be:75:d0:d6:c9|-90dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~132.8m|976593705878|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|Crop|00:be:75:d0:d6:ca|-90dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~132.8m|976593705871|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|ntu|00:be:75:d0:d6:cb|-89dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~118.3m|976593705890|false|[ESS]
2022/09/04-18:11:29|wifiphone|00:be:75:d0:d6:cc|-90dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~132.8m|976593705865|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:11:29|WARD-N|00:be:75:d0:d6:cd|-89dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~118.3m|976593705794|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:11:29|iTaiwan|00:be:75:d0:d8:00|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976589201173|false|[ESS]
