Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:58:07|iTaiwan|00:be:75:d0:d8:00|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979357781826|false|[ESS]
2022/09/04-18:58:07|NTUHW|00:be:75:d0:d8:01|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979357781832|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|wifiphone|00:be:75:d0:d8:03|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|979357781785|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:58:07|Meeting-Room2|00:be:75:d0:d8:04|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782179|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:58:07|iPortal|00:be:75:d0:d8:06|-65dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~17.6m|979357781782|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|IOT|00:be:75:d0:d8:07|-81dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~48.1m|979357782176|false|[ESS]
2022/09/04-18:58:07|BP|00:be:75:d0:d8:08|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782173|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|iPortal|00:be:75:d0:d8:09|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782170|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|Crop|00:be:75:d0:d8:0a|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782167|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|ntu|00:be:75:d0:d8:0b|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782163|false|[ESS]
2022/09/04-18:58:07|wifiphone|00:be:75:d0:d8:0c|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782213|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:58:07|WARD-N|00:be:75:d0:d8:0d|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782160|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|NTUHW|00:be:75:d0:d8:0e|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782156|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:07|iTaiwan|00:be:75:d0:d8:0f|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979357782148|false|[ESS]
