Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:34:27|DBG-925619-WWDKD|00:00:02:38:fe:cc|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|977966240896|false|[ESS]
2022/09/04-18:34:27|wlnec|00:24:a5:c9:b2:62|-86dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~193.3m|977966240821|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|BP|00:be:75:d0:d6:c7|-89dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~278.7m|977966240585|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|BP|00:be:75:d0:d8:07|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|977966240635|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|IOT|00:be:75:d0:d8:08|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|977966240646|false|[ESS]
2022/09/04-18:34:27|iTaiwan|00:be:75:d5:24:40|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|977966240763|false|[ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:d5:24:43|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|977966240680|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|ntu|00:be:75:d5:24:44|-82dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~123.2m|977966240689|false|[ESS]
2022/09/04-18:34:27|BP|00:be:75:d5:24:47|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|977966240732|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|IOT|00:be:75:d5:24:48|-82dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~123.2m|977966240736|false|[ESS]
2022/09/04-18:34:27|NTUH-APP|00:be:75:d5:24:4a|-82dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~123.2m|977966240744|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iTaiwan|00:be:75:d5:25:80|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|977966240951|false|[ESS]
2022/09/04-18:34:27|NTUHW|00:be:75:d5:25:81|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|977966240956|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|WARD-N|00:be:75:d5:25:82|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|977966240970|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:d5:25:83|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|977966240862|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|Meeting-Room2|00:be:75:d5:25:84|-84dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~67.7m|977966241054|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|Crop|00:be:75:d5:25:85|-63dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~13.7m|977966240830|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|IOT|00:be:75:d5:25:87|-83dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~60.4m|977966241074|false|[ESS]
2022/09/04-18:34:27|BP|00:be:75:d5:25:88|-84dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~67.7m|977966241064|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iPortal|00:be:75:d5:25:89|-84dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~67.7m|977966241060|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUH-APP|00:be:75:d5:25:8a|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|977966240882|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|Meeting-Room2|00:be:75:d5:25:8b|-62dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~12.2m|977966240901|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:d5:25:8c|-84dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~67.7m|977966241049|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|WARD-N|00:be:75:d5:25:8d|-84dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~67.7m|977966241044|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iTaiwan|00:be:75:d5:25:8f|-84dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~67.7m|977966241039|false|[ESS]
2022/09/04-18:34:27|NTUHW|00:be:75:d5:2c:21|-72dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~38.6m|977966240941|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:d5:2c:23|-71dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~34.4m|977966240866|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|Meeting-Room2|00:be:75:d5:2c:24|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241115|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|Crop|00:be:75:d5:2c:25|-72dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~38.6m|977966240960|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iPortal|00:be:75:d5:2c:26|-72dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~38.6m|977966240974|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|IOT|00:be:75:d5:2c:27|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241140|false|[ESS]
2022/09/04-18:34:27|BP|00:be:75:d5:2c:28|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241135|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iPortal|00:be:75:d5:2c:29|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241130|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|Crop|00:be:75:d5:2c:2a|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241125|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|ntu|00:be:75:d5:2c:2b|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241120|false|[ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:d5:2c:2c|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241162|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|WARD-N|00:be:75:d5:2c:2d|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241110|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUHW|00:be:75:d5:2c:2e|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241105|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iTaiwan|00:be:75:d5:2c:2f|-76dBm|136|5680MHz|134|5670MHz|40MHz (5650 - 5690)|~26.5m|977966241100|false|[ESS]
2022/09/04-18:34:27|ntu|00:be:75:d8:79:c4|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|977966240825|false|[ESS]
2022/09/04-18:34:27|Crop|00:be:75:d8:79:c5|-82dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~122.0m|977966240834|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|Meeting-Room2|00:be:75:d8:79:cb|-81dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~108.7m|977966240905|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:db:a4:63|-88dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~245.8m|977966240676|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:dd:75:03|-82dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~122.0m|977966240965|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|ntu|00:be:75:dd:75:04|-83dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~136.8m|977966240978|false|[ESS]
2022/09/04-18:34:27|BP|00:be:75:dd:75:07|-83dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~136.8m|977966240838|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:be:75:dd:75:0c|-79dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~38.1m|977966241090|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|WARD-N|00:be:75:dd:75:0d|-79dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~38.1m|977966241085|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUHW|00:be:75:dd:75:0e|-79dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~38.1m|977966241079|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iTaiwan|00:be:75:dd:75:0f|-79dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~38.1m|977966241069|false|[ESS]
2022/09/04-18:34:27|iTaiwan|00:fc:ba:57:74:60|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|977966240847|false|[ESS]
2022/09/04-18:34:27|NTUHM|00:fc:ba:57:74:64|-77dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~68.6m|977966240886|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|IOT|00:fc:ba:57:74:65|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|977966240988|false|[ESS]
2022/09/04-18:34:27|iPortal|00:fc:ba:57:74:66|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|977966240923|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|ntu|00:fc:ba:57:74:67|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|977966241013|false|[ESS]
2022/09/04-18:34:27|ntu|00:fc:ba:57:74:68|-78dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~77.0m|977966240935|false|[ESS]
2022/09/04-18:34:27|NTUHM|00:fc:ba:57:74:6b|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|977966241008|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:fc:ba:57:74:6c|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|977966241003|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|WARD-N|00:fc:ba:57:74:6d|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|977966240998|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUHW|00:fc:ba:57:74:6e|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|977966241018|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|iTaiwan|00:fc:ba:57:74:6f|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|977966240994|false|[ESS]
2022/09/04-18:34:27|NTUHW|00:fc:ba:66:ed:41|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|977966240758|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|00:fc:ba:66:ed:43|-77dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~69.3m|977966240698|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:34:27|*hidden*|00:fc:ba:66:ed:47|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|977966240671|false|[ESS]
2022/09/04-18:34:27|ntu|00:fc:ba:66:ed:48|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|977966240685|false|[ESS]
2022/09/04-18:34:27|BP|00:fc:ba:66:ed:4b|-77dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~69.3m|977966240715|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUH-APP|00:fc:ba:66:ed:4c|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|977966240723|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUHW|00:fc:ba:66:ed:4e|-88dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~107.4m|977966241033|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|NTUHM|28:ac:9e:82:3a:44|-81dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~108.7m|977966240919|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|WARD-N|28:ac:9e:84:e1:22|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|977966240514|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:34:27|wifiphone|28:ac:9e:84:e1:23|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|977966240518|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
