Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:58:52|iTaiwan|00:be:75:d0:d8:00|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|979427117232|false|[ESS]
2022/09/04-18:58:52|NTUHW|00:be:75:d0:d8:01|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|979427117238|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|WARD-N|00:be:75:d0:d8:02|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|979427117244|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|wifiphone|00:be:75:d0:d8:03|-72dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~39.4m|979427117218|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:58:52|Meeting-Room2|00:be:75:d0:d8:04|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|979438820337|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:58:52|Crop|00:be:75:d0:d8:05|-73dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~44.2m|979427117259|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|iPortal|00:be:75:d0:d8:06|-73dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~44.2m|979427117263|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|IOT|00:be:75:d0:d8:07|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|979438820331|false|[ESS]
2022/09/04-18:58:52|BP|00:be:75:d0:d8:08|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|979438820325|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|iPortal|00:be:75:d0:d8:09|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|979438820284|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|Crop|00:be:75:d0:d8:0a|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979438820383|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:58:52|ntu|00:be:75:d0:d8:0b|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|979438820319|false|[ESS]
2022/09/04-18:58:52|wifiphone|00:be:75:d0:d8:0c|-78dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~34.1m|979438820313|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:58:52|WARD-N|00:be:75:d0:d8:0d|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979438820307|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
