Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:17:56|wlnec|00:24:a5:c9:b2:62|-75dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~54.5m|976972858601|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|NTUHW|00:be:75:09:dd:41|-87dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~221.4m|976972858122|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|harris|00:be:75:09:dd:48|-87dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~221.4m|976972857939|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:17:56|TEST_NTUHW|00:be:75:09:dd:4b|-87dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~221.4m|976972858002|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|NTUH-APP|00:be:75:09:dd:4c|-88dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~248.4m|976975761782|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|*hidden*|00:be:75:09:dd:4f|-87dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~221.4m|976972858057|false|[ESS]
2022/09/04-18:17:56|WARD-N|00:be:75:d0:d6:c2|-89dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~278.7m|976972858145|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|iPortal|00:be:75:d0:d6:c6|-89dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~278.7m|976972857932|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|iPortal|00:be:75:d0:d8:06|-90dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~312.7m|976975761827|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|BP|00:be:75:d0:d8:07|-90dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~312.7m|976975761842|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|NTUH-APP|00:be:75:d0:d8:0a|-90dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~312.7m|976972858100|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:17:56|Meeting-Room2|00:be:75:d0:d8:0b|-89dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~278.7m|976972858111|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:17:56|iTaiwan|00:be:75:d5:24:40|-82dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~123.2m|976975761938|false|[ESS]
