Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:02:27|wlnec|00:24:a5:c9:b2:62|-60dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~9.7m|976054803656|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:02:27|Meeting-Room2|00:be:75:09:dd:4e|-89dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~278.7m|976039580626|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:02:27|wifiphone|00:be:75:c9:75:e3|-83dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~138.2m|976054803586|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:02:27|Meeting-Room2|00:be:75:c9:75:e4|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|976054803824|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:02:27|BP|00:be:75:c9:75:e7|-83dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~138.2m|976054803590|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:02:27|IOT|00:be:75:c9:75:e7|-88dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~108.1m|976039581163|false|[ESS]
2022/09/04-18:02:27|BP|00:be:75:c9:75:e8|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|976054803865|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:02:27|iPortal|00:be:75:c9:75:e9|-86dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~85.9m|976054803857|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:02:27|Crop|00:be:75:c9:75:ea|-83dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~60.8m|976054803848|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:02:27|ntu|00:be:75:c9:75:eb|-83dBm|108|5540MHz|110|5550MHz|40MHz (5530 - 5570)|~60.8m|976054803839|false|[ESS]
