Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:57:15|wlnec|00:24:a5:c9:b2:62|-83dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~136.8m|979318151854|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|iTaiwan|00:be:75:d0:d8:00|-70dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~31.3m|979318151730|false|[ESS]
2022/09/04-18:57:15|wifiphone|00:be:75:d0:d8:03|-70dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~31.3m|979318151682|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:15|Meeting-Room2|00:be:75:d0:d8:04|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152032|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:15|Crop|00:be:75:d0:d8:05|-70dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~31.3m|979318151670|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|iPortal|00:be:75:d0:d8:06|-70dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~31.3m|979318151698|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|IOT|00:be:75:d0:d8:07|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152029|false|[ESS]
2022/09/04-18:57:15|BP|00:be:75:d0:d8:08|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152024|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|iPortal|00:be:75:d0:d8:09|-82dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~54.0m|979318152074|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|Crop|00:be:75:d0:d8:0a|-83dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~60.6m|979318152066|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|ntu|00:be:75:d0:d8:0b|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152020|false|[ESS]
2022/09/04-18:57:15|wifiphone|00:be:75:d0:d8:0c|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152016|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:15|NTUHW|00:be:75:d0:d8:0e|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152012|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|iTaiwan|00:be:75:d0:d8:0f|-84dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~68.0m|979318152003|false|[ESS]
2022/09/04-18:57:15|iTaiwan|00:be:75:d5:24:40|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|979318151759|false|[ESS]
2022/09/04-18:57:15|NTUHW|00:be:75:d5:24:41|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|979318151762|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|WARD-N|00:be:75:d5:24:42|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|979318151765|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|wifiphone|00:be:75:d5:24:43|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|979318151769|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:57:15|ntu|00:be:75:d5:24:44|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|979318151772|false|[ESS]
2022/09/04-18:57:15|Crop|00:be:75:d5:24:45|-74dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~49.1m|979318151776|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|iPortal|00:be:75:d5:24:46|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|979318151779|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|IOT|00:be:75:d5:24:47|-75dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~23.3m|979318151954|false|[ESS]
2022/09/04-18:57:15|BP|00:be:75:d5:24:48|-75dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~23.3m|979318151950|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|iPortal|00:be:75:d5:24:49|-75dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~23.3m|979318151942|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|Crop|00:be:75:d5:24:4a|-75dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~23.3m|979318151921|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:57:15|Meeting-Room2|00:be:75:d5:24:4b|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|979318151790|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
