Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:46:21|wlnec|00:24:a5:c9:b2:62|-84dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~153.5m|978671144741|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:46:21|iTaiwan|00:be:75:d0:d8:00|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|978671144540|false|[ESS]
2022/09/04-18:46:21|wifiphone|00:be:75:d0:d8:03|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|978671144602|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:46:21|ntu|00:be:75:d0:d8:04|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|978671144608|false|[ESS]
2022/09/04-18:46:21|Crop|00:be:75:d0:d8:05|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|978671144613|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:46:21|iPortal|00:be:75:d0:d8:06|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|978671144618|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:46:21|BP|00:be:75:d0:d8:07|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|978671144623|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:46:21|IOT|00:be:75:d0:d8:08|-83dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~139.7m|978671144596|false|[ESS]
2022/09/04-18:46:21|NTUH-APP|00:be:75:d0:d8:0a|-82dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~124.5m|978671144635|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:46:21|iTaiwan|00:be:75:d0:e2:e0|-84dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~153.5m|978671144881|false|[ESS]
