Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-19:04:55|wifiphone|00:be:75:c9:6e:63|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|979798187198|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|BP|00:be:75:c9:6e:64|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187312|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|IOT|00:be:75:c9:6e:65|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187309|false|[ESS]
2022/09/04-19:04:55|iPortal|00:be:75:c9:6e:66|-80dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~96.9m|979798187212|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|ntu|00:be:75:c9:6e:67|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187306|false|[ESS]
2022/09/04-19:04:55|*hidden*|00:be:75:c9:6e:68|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|979798187315|false|[ESS]
2022/09/04-19:04:55|iPortal|00:be:75:c9:6e:69|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187303|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|Crop|00:be:75:c9:6e:6a|-87dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~97.1m|979798187300|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|NTUHM|00:be:75:c9:6e:6b|-85dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~77.1m|979798187297|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|wifiphone|00:be:75:c9:6e:6c|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187295|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|WARD-N|00:be:75:c9:6e:6d|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187291|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|NTUHW|00:be:75:c9:6e:6e|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187289|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iTaiwan|00:be:75:c9:6e:6f|-86dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~86.5m|979798187285|false|[ESS]
2022/09/04-19:04:55|iTaiwan|00:be:75:d0:d8:00|-63dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~14.0m|979798187030|false|[ESS]
2022/09/04-19:04:55|NTUHW|00:be:75:d0:d8:01|-63dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~14.0m|979798187035|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|wifiphone|00:be:75:d0:d8:03|-62dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~12.4m|979798186998|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|Meeting-Room2|00:be:75:d0:d8:04|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187394|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|IOT|00:be:75:d0:d8:07|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187391|false|[ESS]
2022/09/04-19:04:55|BP|00:be:75:d0:d8:08|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187343|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iPortal|00:be:75:d0:d8:09|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187340|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|Crop|00:be:75:d0:d8:0a|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187337|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|ntu|00:be:75:d0:d8:0b|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187334|false|[ESS]
2022/09/04-19:04:55|wifiphone|00:be:75:d0:d8:0c|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187331|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|WARD-N|00:be:75:d0:d8:0d|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187328|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|NTUHW|00:be:75:d0:d8:0e|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187324|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iTaiwan|00:be:75:d0:d8:0f|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979798187321|false|[ESS]
2022/09/04-19:04:55|iTaiwan|00:be:75:d5:24:40|-61dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~11.0m|979798187064|false|[ESS]
2022/09/04-19:04:55|NTUHW|00:be:75:d5:24:41|-61dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~11.0m|979798187066|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|WARD-N|00:be:75:d5:24:42|-61dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~11.0m|979798187070|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|wifiphone|00:be:75:d5:24:43|-61dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~11.0m|979798187054|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|Meeting-Room2|00:be:75:d5:24:44|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187282|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|Crop|00:be:75:d5:24:45|-61dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~11.0m|979798187080|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iPortal|00:be:75:d5:24:46|-61dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~11.0m|979798187085|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|IOT|00:be:75:d5:24:47|-64dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~6.6m|979798187279|false|[ESS]
2022/09/04-19:04:55|BP|00:be:75:d5:24:48|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187276|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iPortal|00:be:75:d5:24:49|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187270|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|Crop|00:be:75:d5:24:4a|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187255|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|ntu|00:be:75:d5:24:4b|-64dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~6.6m|979798187252|false|[ESS]
2022/09/04-19:04:55|wifiphone|00:be:75:d5:24:4c|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187250|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|WARD-N|00:be:75:d5:24:4d|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187244|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|NTUHW|00:be:75:d5:24:4e|-62dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~5.2m|979798187222|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iTaiwan|00:be:75:d5:24:4f|-65dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~7.4m|979798187215|false|[ESS]
2022/09/04-19:04:55|WARD-N|00:be:75:d5:25:82|-84dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~153.5m|979798187132|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|Crop|00:be:75:d5:25:85|-85dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~172.3m|979798187146|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|iPortal|00:be:75:d5:25:86|-87dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~216.9m|979798187154|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|NTUH-APP|00:be:75:d5:25:8a|-86dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~193.3m|979798187171|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|Meeting-Room2|00:be:75:db:92:41|-86dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~85.6m|979798187359|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-19:04:55|TEST_NTUHW|00:be:75:db:92:44|-85dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~76.3m|979798187356|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-19:04:55|IOT|00:be:75:db:92:45|-85dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~76.3m|979798187353|false|[ESS]
2022/09/04-19:04:55|BP|00:be:75:db:92:46|-86dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~85.6m|979798187349|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
