Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:54:21|iTaiwan|00:be:75:d0:d8:00|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979074030711|false|[ESS]
2022/09/04-18:54:21|NTUHW|00:be:75:d0:d8:01|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979074030718|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|WARD-N|00:be:75:d0:d8:02|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979074030729|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|wifiphone|00:be:75:d0:d8:03|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979074030685|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:54:21|Meeting-Room2|00:be:75:d0:d8:04|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049453|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:54:21|Crop|00:be:75:d0:d8:05|-66dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~19.7m|979074030743|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|iPortal|00:be:75:d0:d8:06|-67dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~22.1m|979074030747|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|IOT|00:be:75:d0:d8:07|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049448|false|[ESS]
2022/09/04-18:54:21|BP|00:be:75:d0:d8:08|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049442|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|iPortal|00:be:75:d0:d8:09|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049436|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|Crop|00:be:75:d0:d8:0a|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049423|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|ntu|00:be:75:d0:d8:0b|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049418|false|[ESS]
2022/09/04-18:54:21|wifiphone|00:be:75:d0:d8:0c|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049505|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:54:21|WARD-N|00:be:75:d0:d8:0d|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049499|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|NTUHW|00:be:75:d0:d8:0e|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049406|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|iTaiwan|00:be:75:d0:d8:0f|-79dBm|112|5560MHz|110|5550MHz|40MHz (5530 - 5570)|~38.2m|979155049400|false|[ESS]
2022/09/04-18:54:21|iTaiwan|00:be:75:d5:24:40|-72dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~39.0m|979155049076|false|[ESS]
2022/09/04-18:54:21|WARD-N|00:be:75:d5:24:42|-73dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~43.7m|979155049081|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:54:21|wifiphone|00:be:75:d5:24:43|-71dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~34.7m|979155049056|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:54:21|Meeting-Room2|00:be:75:d5:24:44|-79dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~37.0m|979155049323|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:54:21|Crop|00:be:75:d5:24:45|-75dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~55.0m|979074030933|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
