Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:49:00|Meeting-Room2|00:be:75:09:d7:a4|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962564|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:49:00|IOT|00:be:75:09:d7:a7|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962624|false|[ESS]
2022/09/04-18:49:00|BP|00:be:75:09:d7:a8|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962620|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:49:00|iPortal|00:be:75:09:d7:a9|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962615|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:49:00|Crop|00:be:75:09:d7:aa|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962611|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:49:00|ntu|00:be:75:09:d7:ab|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962602|false|[ESS]
2022/09/04-18:49:00|wifiphone|00:be:75:09:d7:ac|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962597|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:49:00|iTaiwan|00:be:75:09:d7:af|-80dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~42.7m|978829962592|false|[ESS]
2022/09/04-18:49:00|WARD-N|00:be:75:d0:d8:02|-76dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~62.4m|978829962448|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:49:00|wifiphone|00:be:75:d0:d8:03|-76dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~62.4m|978829962432|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
