Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:04:54|wlnec|00:24:a5:c9:b2:62|-68dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~24.3m|976182736375|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iTaiwan|00:be:75:09:dd:40|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259802|false|[ESS]
2022/09/04-18:04:54|Meeting-Room2|00:be:75:09:dd:41|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976182736401|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|NTUHW|00:be:75:09:dd:41|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259813|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|NTUHM|00:be:75:09:dd:44|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259659|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|TEST_NTUHW|00:be:75:09:dd:44|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|976182736417|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|Crop|00:be:75:09:dd:45|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259679|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|IOT|00:be:75:09:dd:45|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|976182736414|false|[ESS]
2022/09/04-18:04:54|BP|00:be:75:09:dd:46|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|976182736439|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|harris|00:be:75:09:dd:47|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976182736436|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|harris|00:be:75:09:dd:48|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259735|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|ntu|00:be:75:09:dd:48|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976182736411|false|[ESS]
2022/09/04-18:04:54|BP|00:be:75:09:dd:49|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259750|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iPortal|00:be:75:09:dd:49|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976182736408|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|Crop|00:be:75:09:dd:4a|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|976182736433|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|IOT|00:be:75:09:dd:4a|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259761|false|[ESS]
2022/09/04-18:04:54|NTUHM|00:be:75:09:dd:4b|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976182736405|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|TEST_NTUHW|00:be:75:09:dd:4b|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976192259764|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|wifiphone|00:be:75:09:dd:4c|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976182736429|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|WARD-N|00:be:75:09:dd:4d|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976182736427|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|NTUHW|00:be:75:09:dd:4e|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976182736424|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iTaiwan|00:be:75:09:dd:4f|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976182736420|false|[ESS]
2022/09/04-18:04:54|iTaiwan|00:be:75:d0:d6:c0|-88dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~248.4m|976192259827|false|[ESS]
2022/09/04-18:04:54|NTUHW|00:be:75:d0:d6:c1|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976182736105|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|ntu|00:be:75:d0:d6:c4|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976182736133|false|[ESS]
2022/09/04-18:04:54|BP|00:be:75:d0:d6:c7|-84dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~156.7m|976182736152|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|IOT|00:be:75:d0:d6:c8|-85dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~175.8m|976182736167|false|[ESS]
2022/09/04-18:04:54|Meeting-Room2|00:be:75:d0:d6:cb|-88dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~248.4m|976192259771|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|iTaiwan|00:be:75:d0:d8:00|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976182736161|false|[ESS]
2022/09/04-18:04:54|NTUHW|00:be:75:d0:d8:01|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976182736175|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|Crop|00:be:75:d0:d8:05|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976182736183|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iPortal|00:be:75:d0:d8:06|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976182736188|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|BP|00:be:75:d0:d8:07|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976182736193|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|IOT|00:be:75:d0:d8:08|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976182736199|false|[ESS]
2022/09/04-18:04:54|NTUH-APP|00:be:75:d0:d8:0a|-89dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~278.7m|976192259795|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|wifiphone|00:be:75:d5:24:43|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|976182736209|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|Meeting-Room2|00:be:75:d5:24:44|-81dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~46.6m|976182736294|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|iPortal|00:be:75:d5:24:46|-84dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~155.1m|976192259868|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|BP|00:be:75:d5:24:47|-82dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~123.2m|976182736222|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|IOT|00:be:75:d5:24:48|-81dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~109.8m|976182736224|false|[ESS]
2022/09/04-18:04:54|iPortal|00:be:75:d5:24:49|-82dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~52.3m|976192260009|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|Crop|00:be:75:d5:24:4a|-82dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~52.3m|976182736288|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|NTUH-APP|00:be:75:d5:24:4a|-84dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~155.1m|976192259908|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|Meeting-Room2|00:be:75:d5:24:4b|-83dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~138.2m|976192259904|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|ntu|00:be:75:d5:24:4b|-83dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~58.6m|976182736310|false|[ESS]
2022/09/04-18:04:54|wifiphone|00:be:75:d5:24:4c|-81dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~46.6m|976192259985|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|WARD-N|00:be:75:d5:24:4d|-82dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~52.3m|976182736273|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|NTUHW|00:be:75:d5:24:4e|-82dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~52.3m|976182736270|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iTaiwan|00:be:75:d5:24:4f|-81dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~46.6m|976182736252|false|[ESS]
2022/09/04-18:04:54|iTaiwan|00:be:75:d5:25:80|-60dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~9.7m|976182736384|false|[ESS]
2022/09/04-18:04:54|NTUHW|00:be:75:d5:25:81|-59dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~8.6m|976182736393|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|WARD-N|00:be:75:d5:25:82|-60dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~9.7m|976192260132|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|wifiphone|00:be:75:d5:25:83|-59dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~8.6m|976192260054|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|Meeting-Room2|00:be:75:d5:25:84|-70dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~13.5m|976182736509|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:04:54|Crop|00:be:75:d5:25:85|-56dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~6.1m|976182736319|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iPortal|00:be:75:d5:25:86|-56dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~6.1m|976182736322|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|IOT|00:be:75:d5:25:87|-70dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~13.5m|976182736505|false|[ESS]
2022/09/04-18:04:54|BP|00:be:75:d5:25:88|-70dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~13.5m|976182736501|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|iPortal|00:be:75:d5:25:89|-70dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~13.5m|976182736498|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:04:54|Crop|00:be:75:d5:25:8a|-70dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~13.5m|976182736495|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
