Time Stamp|SSID|BSSID|Strength|Primary Channel|Primary Frequency|Center Channel|Center Frequency|Width (Range)|Distance|Timestamp|802.11mc|Security
2022/09/04-18:12:21|wlnec|00:24:a5:c9:b2:62|-73dBm|11|2462MHz|9|2452MHz|40MHz (2432 - 2472)|~43.3m|976621869196|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|*hidden*|00:be:75:09:dd:40|-82dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~54.6m|976621869454|false|[ESS]
2022/09/04-18:12:21|Meeting-Room2|00:be:75:09:dd:41|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976621869442|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|TEST_NTUHW|00:be:75:09:dd:44|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976621869428|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|Crop|00:be:75:09:dd:45|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976621868273|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|BP|00:be:75:09:dd:46|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976621869403|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|harris|00:be:75:09:dd:47|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976621869390|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|ntu|00:be:75:09:dd:48|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976621869375|false|[ESS]
2022/09/04-18:12:21|iPortal|00:be:75:09:dd:49|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976621869362|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|Crop|00:be:75:09:dd:4a|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976621869281|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|NTUHM|00:be:75:09:dd:4b|-79dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~38.6m|976621869348|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|wifiphone|00:be:75:09:dd:4c|-81dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~48.7m|976621869332|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|WARD-N|00:be:75:09:dd:4d|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976621869320|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|NTUHW|00:be:75:09:dd:4e|-80dBm|100|5500MHz|102|5510MHz|40MHz (5490 - 5530)|~43.4m|976621869308|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|*hidden*|00:be:75:09:dd:4f|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|976621868010|false|[ESS]
2022/09/04-18:12:21|iTaiwan|00:be:75:d0:d8:00|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|976621868360|false|[ESS]
2022/09/04-18:12:21|NTUHW|00:be:75:d0:d8:01|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|976621868381|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|WARD-N|00:be:75:d0:d8:02|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|976621868434|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|wifiphone|00:be:75:d0:d8:03|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976621868457|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|ntu|00:be:75:d0:d8:04|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976621868468|false|[ESS]
2022/09/04-18:12:21|BP|00:be:75:d0:d8:07|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976621868035|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|IOT|00:be:75:d0:d8:08|-81dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~110.9m|976621868046|false|[ESS]
2022/09/04-18:12:21|Meeting-Room2|00:be:75:d0:d8:0b|-80dBm|1|2412MHz|1|2412MHz|20MHz (2402 - 2422)|~98.9m|976621868163|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|WARD-N|00:be:75:d5:24:42|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|976621868514|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|wifiphone|00:be:75:d5:24:43|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|976621868560|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|Meeting-Room2|00:be:75:d5:24:44|-86dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~82.8m|976621868833|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|IOT|00:be:75:d5:24:47|-86dBm|149|5745MHz|151|5755MHz|40MHz (5735 - 5775)|~82.8m|976621868819|false|[ESS]
2022/09/04-18:12:21|IOT|00:be:75:d5:24:48|-76dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~61.8m|976621868571|false|[ESS]
2022/09/04-18:12:21|NTUH-APP|00:be:75:d5:24:4a|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|976621868609|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|Meeting-Room2|00:be:75:d5:24:4b|-78dBm|6|2437MHz|6|2437MHz|20MHz (2427 - 2447)|~77.7m|976621868621|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|iTaiwan|00:be:75:d5:25:80|-57dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~6.9m|976621869208|false|[ESS]
2022/09/04-18:12:21|NTUHW|00:be:75:d5:25:81|-56dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~6.1m|976621869244|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|wifiphone|00:be:75:d5:25:83|-55dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~5.4m|976621868938|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|Meeting-Room2|00:be:75:d5:25:84|-64dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~6.8m|976621869745|false|[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS]
2022/09/04-18:12:21|iPortal|00:be:75:d5:25:86|-55dBm|11|2462MHz|11|2462MHz|20MHz (2452 - 2472)|~5.4m|976621868917|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|IOT|00:be:75:d5:25:87|-63dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~6.0m|976621869731|false|[ESS]
2022/09/04-18:12:21|BP|00:be:75:d5:25:88|-63dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~6.0m|976621869717|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
2022/09/04-18:12:21|iPortal|00:be:75:d5:25:89|-62dBm|116|5580MHz|118|5590MHz|40MHz (5570 - 5610)|~5.4m|976621869701|false|[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS]
